epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,11397.8,2.2292,1.25252,0.95189,0.66982,0.30351,0.30869,0.13268,2.03705,1.20952,0.94543,0.00982279,0.00982279,0.00982279
181,11460.4,2.22996,1.26202,0.95252,0.66305,0.3052,0.30889,0.13293,2.037,1.20949,0.94533,0.0098218,0.0098218,0.0098218
182,11523.4,2.23118,1.25871,0.95075,0.66292,0.30582,0.30918,0.1331,2.03612,1.2091,0.94519,0.00982081,0.00982081,0.00982081
183,11586.5,2.22002,1.23837,0.94883,0.66345,0.30461,0.30924,0.13314,2.03493,1.20834,0.9451,0.00981982,0.00981982,0.00981982
184,11649.2,2.24347,1.25655,0.9485,0.66272,0.30434,0.30954,0.1334,2.03459,1.208,0.945,0.00981883,0.00981883,0.00981883
185,11712.2,2.21624,1.26036,0.95103,0.66364,0.30411,0.30953,0.13328,2.03349,1.20715,0.94493,0.00981784,0.00981784,0.00981784
186,11774.7,2.22546,1.24431,0.95183,0.66073,0.30608,0.30953,0.1334,2.03259,1.20642,0.94484,0.00981685,0.00981685,0.00981685
187,11837.7,2.22989,1.25757,0.94908,0.661,0.30631,0.30929,0.13348,2.03271,1.20604,0.94469,0.00981586,0.00981586,0.00981586
188,11900.9,2.23913,1.25407,0.95138,0.66073,0.30628,0.30995,0.13376,2.03264,1.20598,0.94474,0.00981487,0.00981487,0.00981487
189,11962.9,2.24072,1.26439,0.95444,0.66014,0.30665,0.31025,0.13375,2.03224,1.20512,0.94473,0.00981388,0.00981388,0.00981388
190,12026.3,2.23435,1.25158,0.95254,0.65989,0.30636,0.31018,0.1336,2.03159,1.20491,0.94464,0.00981289,0.00981289,0.00981289
191,12088.8,2.21304,1.24265,0.9492,0.65973,0.30688,0.31076,0.13396,2.03102,1.20451,0.94467,0.0098119,0.0098119,0.0098119
192,12151.8,2.2359,1.25398,0.95016,0.65809,0.30716,0.31214,0.1341,2.03041,1.20404,0.94464,0.00981091,0.00981091,0.00981091
193,12213.9,2.21364,1.24836,0.95353,0.65942,0.30787,0.31263,0.13416,2.02973,1.20376,0.94468,0.00980992,0.00980992,0.00980992
194,12276.9,2.23317,1.24857,0.95172,0.66193,0.30809,0.31293,0.13424,2.02956,1.20298,0.94474,0.00980893,0.00980893,0.00980893
195,12340.4,2.22836,1.2452,0.95136,0.66139,0.3092,0.31404,0.13476,2.0285,1.20245,0.94434,0.00980794,0.00980794,0.00980794
196,12403.1,2.21247,1.23774,0.95003,0.66145,0.30837,0.31393,0.13508,2.02832,1.20178,0.94418,0.00980695,0.00980695,0.00980695
197,12466,2.22387,1.24394,0.9498,0.66146,0.30742,0.31421,0.13528,2.02786,1.20091,0.94394,0.00980596,0.00980596,0.00980596
198,12529.3,2.22444,1.24279,0.95161,0.6638,0.30725,0.31471,0.13546,2.0274,1.20037,0.94387,0.00980497,0.00980497,0.00980497
199,12592.4,2.22285,1.23586,0.95225,0.66311,0.30712,0.31394,0.13545,2.02715,1.20001,0.9438,0.00980398,0.00980398,0.00980398
200,12655.4,2.22378,1.24585,0.95128,0.66482,0.3069,0.31474,0.13556,2.02691,1.19965,0.9437,0.00980299,0.00980299,0.00980299
201,12718.7,2.21753,1.2412,0.94968,0.66663,0.30652,0.3151,0.1356,2.02665,1.19905,0.94365,0.009802,0.009802,0.009802
202,12782,2.22346,1.24422,0.94992,0.66807,0.30652,0.31844,0.1374,2.02646,1.19878,0.94356,0.00980101,0.00980101,0.00980101
203,12844.5,2.21929,1.24033,0.94954,0.66993,0.30664,0.31853,0.13714,2.02609,1.19823,0.94345,0.00980002,0.00980002,0.00980002
204,12906.5,2.22329,1.24253,0.95076,0.66676,0.30724,0.31541,0.13577,2.02559,1.19801,0.94338,0.00979903,0.00979903,0.00979903
205,12968.8,2.22228,1.23805,0.9493,0.6668,0.30709,0.31959,0.13779,2.02482,1.19735,0.94341,0.00979804,0.00979804,0.00979804
206,13031.5,2.22251,1.24499,0.94648,0.66764,0.30707,0.31987,0.13792,2.02425,1.1965,0.94327,0.00979705,0.00979705,0.00979705
207,13095,2.22127,1.23868,0.94755,0.66718,0.31026,0.32071,0.13811,2.02366,1.19628,0.94328,0.00979606,0.00979606,0.00979606
208,13157.8,2.21117,1.23579,0.94673,0.66943,0.31128,0.32143,0.13827,2.02333,1.19577,0.94318,0.00979507,0.00979507,0.00979507
209,13221.2,2.22107,1.24658,0.94856,0.66455,0.31064,0.31992,0.13837,2.02311,1.19592,0.94312,0.00979408,0.00979408,0.00979408
210,13284.3,2.22356,1.24785,0.94825,0.66526,0.31064,0.32082,0.13854,2.02283,1.1949,0.94308,0.00979309,0.00979309,0.00979309
211,13347.5,2.21757,1.23524,0.94815,0.66629,0.30996,0.32089,0.13865,2.02179,1.19422,0.94309,0.0097921,0.0097921,0.0097921
212,13410.1,2.21174,1.2329,0.94712,0.6678,0.30922,0.32259,0.13919,2.02057,1.19359,0.94306,0.00979111,0.00979111,0.00979111
213,13473.7,2.22996,1.23707,0.94817,0.66673,0.31001,0.32266,0.13924,2.01999,1.19286,0.9431,0.00979012,0.00979012,0.00979012
214,13536.7,2.22269,1.24577,0.94879,0.67142,0.3098,0.3227,0.13868,2.01947,1.19243,0.94306,0.00978913,0.00978913,0.00978913
215,13599.7,2.21907,1.24925,0.95267,0.67099,0.30972,0.32273,0.13907,2.01928,1.19178,0.94291,0.00978814,0.00978814,0.00978814
216,13662.5,2.21948,1.23337,0.94728,0.669,0.31032,0.32269,0.13916,2.01837,1.19126,0.94271,0.00978715,0.00978715,0.00978715
217,13725.2,2.21651,1.23742,0.94918,0.6727,0.31013,0.32322,0.13942,2.01798,1.1907,0.94277,0.00978616,0.00978616,0.00978616
218,13788.7,2.23045,1.24049,0.9482,0.67498,0.31051,0.32341,0.13945,2.01743,1.19003,0.94272,0.00978517,0.00978517,0.00978517
219,13852.3,2.23195,1.23787,0.94881,0.6766,0.30951,0.32415,0.13963,2.01687,1.1889,0.94261,0.00978418,0.00978418,0.00978418
220,13915.1,2.21482,1.23358,0.94648,0.67779,0.30975,0.32458,0.13999,2.01632,1.1877,0.94249,0.00978319,0.00978319,0.00978319
221,13978.3,2.21223,1.24207,0.94721,0.67799,0.30986,0.32687,0.14073,2.01555,1.18694,0.94248,0.0097822,0.0097822,0.0097822
222,14040.8,2.20537,1.23124,0.9489,0.67548,0.31112,0.32684,0.14093,2.01492,1.1865,0.94235,0.00978121,0.00978121,0.00978121
223,14103.1,2.22603,1.23951,0.94857,0.67948,0.30946,0.3264,0.1412,2.01411,1.1861,0.94224,0.00978022,0.00978022,0.00978022
224,14166.2,2.21475,1.23664,0.94903,0.68549,0.31159,0.32916,0.14158,2.0132,1.18552,0.94212,0.00977923,0.00977923,0.00977923
225,14228.8,2.22023,1.24179,0.95031,0.68233,0.31324,0.3292,0.14113,2.01268,1.18423,0.94206,0.00977824,0.00977824,0.00977824
226,14291.6,2.20948,1.22787,0.94975,0.67755,0.31429,0.32914,0.14123,2.01142,1.1836,0.94189,0.00977725,0.00977725,0.00977725
227,14355,2.21896,1.23221,0.95071,0.67878,0.3143,0.33029,0.14146,2.01126,1.18285,0.9418,0.00977626,0.00977626,0.00977626
228,14418,2.20772,1.22831,0.94764,0.67833,0.31413,0.33206,0.1427,2.01019,1.18198,0.94164,0.00977527,0.00977527,0.00977527
229,14480.9,2.21029,1.22606,0.94653,0.68618,0.31233,0.33289,0.1429,2.00901,1.18088,0.94146,0.00977428,0.00977428,0.00977428
230,14542.9,2.21055,1.24544,0.95046,0.68664,0.31226,0.33311,0.1431,2.00894,1.18038,0.94146,0.00977329,0.00977329,0.00977329
231,14605.9,2.22627,1.23559,0.94964,0.68784,0.3122,0.33335,0.14348,2.00848,1.17942,0.94136,0.0097723,0.0097723,0.0097723
232,14668.7,2.21588,1.22726,0.94959,0.68371,0.31284,0.33371,0.14357,2.00791,1.17863,0.94123,0.00977131,0.00977131,0.00977131
233,14731.4,2.20976,1.22372,0.94758,0.67961,0.31255,0.33259,0.14325,2.00748,1.17794,0.94124,0.00977032,0.00977032,0.00977032
234,14793.6,2.21364,1.2316,0.94829,0.68679,0.31359,0.33443,0.14349,2.00728,1.17759,0.94126,0.00976933,0.00976933,0.00976933
235,14856.4,2.21562,1.23495,0.94998,0.68351,0.31267,0.3348,0.14381,2.00729,1.17749,0.94114,0.00976834,0.00976834,0.00976834
236,14918.6,2.2097,1.23191,0.94771,0.68392,0.31304,0.33606,0.1438,2.0071,1.17654,0.94106,0.00976735,0.00976735,0.00976735
237,14982.6,2.21513,1.22873,0.94835,0.68705,0.31374,0.33589,0.14404,2.00616,1.17549,0.94091,0.00976636,0.00976636,0.00976636
238,15046,2.20231,1.23368,0.94996,0.68599,0.31382,0.33633,0.14435,2.00599,1.17485,0.94098,0.00976537,0.00976537,0.00976537
239,15109.5,2.21246,1.23974,0.94817,0.68293,0.31421,0.33635,0.14413,2.00581,1.1746,0.94097,0.00976438,0.00976438,0.00976438
240,15173.3,2.20158,1.22516,0.94981,0.68695,0.31337,0.33573,0.14439,2.0052,1.17367,0.94092,0.00976339,0.00976339,0.00976339
241,15236.1,2.20353,1.22921,0.94682,0.68971,0.31368,0.3371,0.14446,2.00473,1.17303,0.94078,0.0097624,0.0097624,0.0097624
242,15299.9,2.19879,1.21679,0.94709,0.68954,0.31299,0.33703,0.14456,2.0037,1.17236,0.94067,0.00976141,0.00976141,0.00976141
243,15363.9,2.20722,1.22037,0.94437,0.68772,0.31382,0.33704,0.14467,2.004,1.17184,0.94062,0.00976042,0.00976042,0.00976042
244,15427.2,2.20144,1.2234,0.94653,0.69105,0.3127,0.3363,0.14433,2.00398,1.17143,0.94057,0.00975943,0.00975943,0.00975943
245,15490.4,2.20174,1.22425,0.94859,0.69431,0.31279,0.33687,0.14451,2.00306,1.17025,0.94051,0.00975844,0.00975844,0.00975844
246,15554,2.21004,1.22898,0.94759,0.69298,0.31216,0.3363,0.14479,2.00299,1.16971,0.94055,0.00975745,0.00975745,0.00975745
247,15618.2,2.19302,1.22459,0.94691,0.69505,0.31174,0.33627,0.14506,2.00228,1.16925,0.9405,0.00975646,0.00975646,0.00975646
248,15682.4,2.20804,1.21616,0.94447,0.69249,0.31239,0.33544,0.14479,2.002,1.16865,0.94042,0.00975547,0.00975547,0.00975547
249,15746.2,2.20873,1.22337,0.94857,0.6911,0.31231,0.33555,0.14512,2.00135,1.16796,0.94036,0.00975448,0.00975448,0.00975448
250,15809.7,2.20398,1.22452,0.94832,0.69249,0.31193,0.33689,0.1453,2.00089,1.16729,0.94029,0.00975349,0.00975349,0.00975349
251,15873.1,2.20668,1.22082,0.94654,0.69148,0.31198,0.33725,0.14541,2.00048,1.16639,0.94018,0.0097525,0.0097525,0.0097525
252,15936.1,2.20751,1.22293,0.9485,0.69468,0.31206,0.33859,0.14587,1.99998,1.16548,0.94021,0.00975151,0.00975151,0.00975151
253,15999.6,2.20573,1.22547,0.94502,0.69503,0.3121,0.33887,0.14601,1.99923,1.16522,0.94012,0.00975052,0.00975052,0.00975052
254,16063.6,2.21835,1.22403,0.94644,0.69441,0.31192,0.33769,0.14607,1.99889,1.16453,0.94005,0.00974953,0.00974953,0.00974953
255,16127.4,2.19721,1.22129,0.94752,0.69829,0.31095,0.3381,0.14639,1.9985,1.16385,0.93991,0.00974854,0.00974854,0.00974854
256,16191.9,2.19864,1.21844,0.9468,0.69505,0.31154,0.33828,0.14649,1.99814,1.16329,0.93987,0.00974755,0.00974755,0.00974755
257,16255.3,2.1982,1.22017,0.94577,0.68818,0.31217,0.33836,0.14634,1.99764,1.16305,0.93987,0.00974656,0.00974656,0.00974656
258,16319,2.20647,1.21538,0.9483,0.68801,0.31286,0.34043,0.14711,1.9978,1.16236,0.93977,0.00974557,0.00974557,0.00974557
259,16382.6,2.20361,1.21967,0.94448,0.69341,0.31185,0.34069,0.14729,1.99728,1.1616,0.93966,0.00974458,0.00974458,0.00974458
260,16447,2.20745,1.20943,0.94207,0.68488,0.31454,0.34038,0.14727,1.9964,1.16091,0.93961,0.00974359,0.00974359,0.00974359
261,16511.3,2.19569,1.21502,0.94396,0.68596,0.31429,0.34048,0.14728,1.99627,1.16023,0.93954,0.0097426,0.0097426,0.0097426
262,16574.9,2.19098,1.21474,0.9459,0.68665,0.31428,0.34087,0.14745,1.99591,1.15966,0.93939,0.00974161,0.00974161,0.00974161
263,16638.1,2.21142,1.22364,0.94502,0.68949,0.31522,0.34206,0.14712,1.99526,1.15935,0.93931,0.00974062,0.00974062,0.00974062
264,16702.1,2.20594,1.22328,0.94521,0.68858,0.31466,0.34174,0.14688,1.99502,1.1589,0.93937,0.00973963,0.00973963,0.00973963
265,16765.1,2.19809,1.21804,0.94629,0.68391,0.31381,0.34208,0.14697,1.99487,1.15876,0.93928,0.00973864,0.00973864,0.00973864
266,16827.4,2.18823,1.21748,0.94471,0.68768,0.3147,0.34312,0.14725,1.99437,1.1582,0.93921,0.00973765,0.00973765,0.00973765
267,16890.6,2.19787,1.22638,0.9471,0.6918,0.31513,0.34168,0.14699,1.9944,1.15774,0.93912,0.00973666,0.00973666,0.00973666
268,16954.5,2.20251,1.21448,0.94468,0.68369,0.31777,0.34223,0.14719,1.99379,1.15736,0.93904,0.00973567,0.00973567,0.00973567
269,17017.9,2.18687,1.20912,0.94758,0.68376,0.31913,0.34278,0.14726,1.99369,1.15701,0.93897,0.00973468,0.00973468,0.00973468
270,17081.1,2.20472,1.21686,0.946,0.68443,0.321,0.34407,0.14725,1.99354,1.15636,0.93897,0.00973369,0.00973369,0.00973369
271,17144.5,2.19621,1.2154,0.94627,0.68416,0.32318,0.3451,0.14785,1.99346,1.15619,0.939,0.0097327,0.0097327,0.0097327
272,17208,2.19023,1.20512,0.94634,0.68624,0.32175,0.34614,0.14821,1.99328,1.15595,0.93889,0.00973171,0.00973171,0.00973171
273,17271.7,2.19291,1.21021,0.9464,0.68698,0.3234,0.3464,0.14839,1.99242,1.1554,0.9388,0.00973072,0.00973072,0.00973072
274,17336.1,2.19843,1.20747,0.94432,0.68502,0.32223,0.34596,0.14828,1.99231,1.15479,0.93875,0.00972973,0.00972973,0.00972973
275,17399.1,2.18578,1.20507,0.94639,0.56317,0.32156,0.3473,0.14855,1.9921,1.15437,0.93859,0.00972874,0.00972874,0.00972874
276,17463.3,2.19548,1.20438,0.94454,0.57068,0.32285,0.34818,0.14875,1.99224,1.15397,0.93857,0.00972775,0.00972775,0.00972775
277,17526,2.19241,1.21387,0.94718,0.5754,0.32393,0.34789,0.14841,1.99183,1.15351,0.93851,0.00972676,0.00972676,0.00972676
278,17588.4,2.18847,1.2187,0.94722,0.58004,0.32424,0.34848,0.1487,1.99113,1.15267,0.93843,0.00972577,0.00972577,0.00972577
279,17652.6,2.19416,1.21121,0.94583,0.58477,0.32572,0.34806,0.14886,1.99086,1.1523,0.93836,0.00972478,0.00972478,0.00972478
280,17716.7,2.17955,1.1961,0.94572,0.57833,0.33509,0.34749,0.14869,1.99043,1.15162,0.93826,0.00972379,0.00972379,0.00972379
281,17780.2,2.18702,1.20308,0.94431,0.57877,0.33618,0.34849,0.149,1.99006,1.15113,0.93819,0.0097228,0.0097228,0.0097228
282,17844.8,2.19707,1.20639,0.94507,0.57128,0.33701,0.34925,0.14921,1.98999,1.15077,0.93806,0.00972181,0.00972181,0.00972181
283,17908.4,2.19972,1.21804,0.9485,0.56832,0.33885,0.34882,0.1493,1.9896,1.15009,0.93795,0.00972082,0.00972082,0.00972082
284,17972.3,2.20308,1.21681,0.94576,0.56697,0.33991,0.34903,0.14944,1.98907,1.14959,0.93772,0.00971983,0.00971983,0.00971983
285,18035.4,2.18847,1.20667,0.94412,0.56946,0.3389,0.34944,0.14969,1.98948,1.1493,0.9377,0.00971884,0.00971884,0.00971884
286,18098.8,2.1904,1.20634,0.94736,0.56391,0.33805,0.34824,0.14975,1.98919,1.14892,0.9376,0.00971785,0.00971785,0.00971785
287,18162.3,2.18902,1.2132,0.94771,0.57706,0.33569,0.34805,0.14967,1.98868,1.1484,0.93752,0.00971686,0.00971686,0.00971686
288,18226.8,2.18874,1.21715,0.94738,0.57755,0.33533,0.34907,0.14982,1.98842,1.14804,0.93752,0.00971587,0.00971587,0.00971587
289,18290.9,2.18675,1.21452,0.94736,0.57713,0.33572,0.34842,0.15018,1.98781,1.14747,0.93741,0.00971488,0.00971488,0.00971488
290,18355.1,2.19658,1.21305,0.94684,0.57836,0.33579,0.34926,0.15031,1.98729,1.14686,0.93736,0.00971389,0.00971389,0.00971389
291,18418.9,2.18661,1.21418,0.94674,0.53882,0.34396,0.3495,0.15063,1.98738,1.14661,0.93743,0.0097129,0.0097129,0.0097129
292,18483.4,2.18778,1.19706,0.94296,0.57419,0.3337,0.34867,0.15046,1.98735,1.14613,0.93733,0.00971191,0.00971191,0.00971191
293,18547.2,2.20575,1.22184,0.94493,0.56729,0.33581,0.34891,0.15042,1.98679,1.14557,0.9372,0.00971092,0.00971092,0.00971092
294,18611,2.18126,1.19506,0.94173,0.54057,0.34678,0.35014,0.15119,1.98637,1.14496,0.937,0.00970993,0.00970993,0.00970993
295,18674.7,2.19264,1.21204,0.94459,0.54455,0.34744,0.3491,0.15066,1.98641,1.14488,0.93705,0.00970894,0.00970894,0.00970894
296,18738.8,2.198,1.20843,0.94338,0.54165,0.34755,0.34828,0.15059,1.98552,1.14464,0.93702,0.00970795,0.00970795,0.00970795
297,18803.3,2.18715,1.20367,0.94417,0.54119,0.34748,0.34868,0.15069,1.98555,1.1443,0.93701,0.00970696,0.00970696,0.00970696
298,18867.4,2.18391,1.20488,0.94617,0.54382,0.34747,0.34921,0.15087,1.98577,1.14411,0.93695,0.00970597,0.00970597,0.00970597
299,18931.9,2.18829,1.20313,0.94321,0.54885,0.3458,0.34993,0.15088,1.98562,1.14392,0.93691,0.00970498,0.00970498,0.00970498
300,18995.2,2.19761,1.21448,0.94344,0.54903,0.34175,0.34783,0.15081,1.9849,1.14333,0.93675,0.00970399,0.00970399,0.00970399
301,19059.6,2.18938,1.20411,0.94529,0.55945,0.3416,0.34887,0.15087,1.98507,1.14352,0.93677,0.009703,0.009703,0.009703
302,19123,2.19898,1.2132,0.94519,0.55629,0.33999,0.34794,0.15049,1.98464,1.14306,0.93668,0.00970201,0.00970201,0.00970201
303,19186.5,2.1884,1.20421,0.94346,0.55626,0.34053,0.34847,0.1506,1.98398,1.1425,0.93662,0.00970102,0.00970102,0.00970102
304,19251.1,2.18804,1.20103,0.94045,0.55202,0.34106,0.34985,0.15091,1.98385,1.14243,0.93648,0.00970003,0.00970003,0.00970003
305,19314.8,2.19283,1.20271,0.94429,0.55166,0.34121,0.34997,0.15095,1.98307,1.14213,0.93631,0.00969904,0.00969904,0.00969904
306,19379.1,2.17154,1.1929,0.94546,0.5508,0.34116,0.35116,0.15113,1.9827,1.14161,0.9363,0.00969805,0.00969805,0.00969805
307,19442.7,2.18569,1.19835,0.94183,0.55402,0.34057,0.35007,0.15133,1.98202,1.14122,0.93618,0.00969706,0.00969706,0.00969706
308,19507.6,2.20096,1.20575,0.94344,0.5535,0.3413,0.35109,0.15147,1.98199,1.14122,0.93611,0.00969607,0.00969607,0.00969607
309,19571.5,2.18428,1.20151,0.94315,0.54888,0.34882,0.3522,0.15158,1.98195,1.14069,0.93601,0.00969508,0.00969508,0.00969508
310,19634.7,2.18535,1.20309,0.94235,0.53873,0.3493,0.35207,0.15146,1.98138,1.1403,0.93605,0.00969409,0.00969409,0.00969409
311,19698.9,2.17452,1.19461,0.94241,0.54201,0.34811,0.35206,0.15137,1.98095,1.13958,0.93591,0.0096931,0.0096931,0.0096931
312,19761.4,2.18047,1.20079,0.94448,0.52573,0.34928,0.35294,0.15152,1.98042,1.13968,0.93584,0.00969211,0.00969211,0.00969211
313,19822.8,2.18354,1.20281,0.94156,0.51564,0.35269,0.35348,0.15198,1.9803,1.13945,0.93584,0.00969112,0.00969112,0.00969112
314,19884.2,2.17834,1.19621,0.94424,0.50489,0.35326,0.35382,0.152,1.97926,1.13948,0.9357,0.00969013,0.00969013,0.00969013
315,19945.8,2.20012,1.21867,0.94374,0.49726,0.35437,0.35418,0.15217,1.979,1.1392,0.93562,0.00968914,0.00968914,0.00968914
316,20006.8,2.18238,1.20387,0.94839,0.49239,0.35581,0.35425,0.1521,1.97881,1.13915,0.93559,0.00968815,0.00968815,0.00968815
317,20068.4,2.18469,1.20569,0.94259,0.49394,0.35511,0.35422,0.15252,1.97802,1.13863,0.93553,0.00968716,0.00968716,0.00968716
318,20130.5,2.1886,1.19887,0.94294,0.48951,0.35531,0.35476,0.1526,1.97739,1.1379,0.93535,0.00968617,0.00968617,0.00968617
319,20192.6,2.18596,1.20142,0.94151,0.49111,0.35514,0.35515,0.15275,1.97717,1.13799,0.93535,0.00968518,0.00968518,0.00968518
320,20254.4,2.17938,1.19454,0.94318,0.46911,0.35809,0.3557,0.1531,1.97659,1.13724,0.93525,0.00968419,0.00968419,0.00968419
321,20315.4,2.18754,1.2052,0.94531,0.47519,0.35854,0.35639,0.15334,1.97636,1.13722,0.93514,0.0096832,0.0096832,0.0096832
322,20377,2.1756,1.18842,0.94091,0.48201,0.35749,0.35617,0.15333,1.97561,1.13722,0.93498,0.00968221,0.00968221,0.00968221
323,20438,2.17906,1.19537,0.94281,0.46371,0.36005,0.35676,0.1533,1.97575,1.13701,0.93498,0.00968122,0.00968122,0.00968122
324,20500.6,2.18081,1.1974,0.94443,0.46514,0.35945,0.35707,0.15321,1.97519,1.13648,0.93486,0.00968023,0.00968023,0.00968023
325,20562,2.19339,1.20859,0.94425,0.46415,0.35953,0.35698,0.15336,1.97429,1.13645,0.93476,0.00967924,0.00967924,0.00967924
326,20623.5,2.17422,1.19302,0.94401,0.4971,0.36278,0.35769,0.15406,1.97353,1.136,0.93462,0.00967825,0.00967825,0.00967825
327,20685.8,2.17512,1.19991,0.94555,0.49534,0.36392,0.35729,0.15382,1.97288,1.13551,0.93454,0.00967726,0.00967726,0.00967726
328,20748.3,2.18184,1.19378,0.94316,0.49263,0.36444,0.35718,0.15356,1.97262,1.13554,0.93447,0.00967627,0.00967627,0.00967627
329,20811.1,2.18438,1.19554,0.94219,0.49142,0.365,0.3574,0.15407,1.97189,1.13527,0.9343,0.00967528,0.00967528,0.00967528
330,20873.6,2.17798,1.19647,0.9415,0.48826,0.36526,0.35712,0.15409,1.97139,1.13485,0.93441,0.00967429,0.00967429,0.00967429
331,20936.9,2.16814,1.18441,0.94306,0.48943,0.36483,0.35644,0.15352,1.97148,1.13492,0.93438,0.0096733,0.0096733,0.0096733
332,21000.6,2.16761,1.19458,0.94191,0.48769,0.36545,0.35706,0.15423,1.97145,1.1342,0.93436,0.00967231,0.00967231,0.00967231
333,21064.1,2.17889,1.20512,0.9421,0.49552,0.36366,0.3574,0.15397,1.97185,1.13429,0.93428,0.00967132,0.00967132,0.00967132
334,21127.4,2.17387,1.18367,0.93952,0.49389,0.36405,0.3579,0.15415,1.97131,1.13401,0.93421,0.00967033,0.00967033,0.00967033
335,21191.1,2.1802,1.19849,0.94254,0.49747,0.36459,0.35856,0.15434,1.97026,1.133,0.93405,0.00966934,0.00966934,0.00966934
336,21254.7,2.16895,1.18273,0.94258,0.48859,0.36473,0.35778,0.15347,1.97024,1.13269,0.9341,0.00966835,0.00966835,0.00966835
337,21317.8,2.17521,1.19584,0.94359,0.48771,0.36524,0.35898,0.15346,1.96965,1.13217,0.93393,0.00966736,0.00966736,0.00966736
338,21381.9,2.1805,1.2002,0.94274,0.48792,0.36972,0.36001,0.15367,1.9699,1.13222,0.9339,0.00966637,0.00966637,0.00966637
339,21445.5,2.1858,1.19353,0.94162,0.48569,0.37164,0.36236,0.15452,1.96941,1.13149,0.93374,0.00966538,0.00966538,0.00966538
340,21509.4,2.18058,1.18762,0.9406,0.4849,0.3706,0.36308,0.15452,1.96942,1.1314,0.93375,0.00966439,0.00966439,0.00966439
341,21573.2,2.17408,1.18699,0.93966,0.48861,0.36887,0.36217,0.15449,1.96908,1.13137,0.93356,0.0096634,0.0096634,0.0096634
342,21636.1,2.17593,1.19317,0.94263,0.48279,0.36948,0.3636,0.15523,1.96916,1.13097,0.93346,0.00966241,0.00966241,0.00966241
343,21699.2,2.1821,1.19818,0.94091,0.48053,0.37046,0.36251,0.15507,1.96923,1.13083,0.93353,0.00966142,0.00966142,0.00966142
344,21762.2,2.18029,1.2047,0.94055,0.48392,0.37104,0.36408,0.15569,1.96958,1.13129,0.93345,0.00966043,0.00966043,0.00966043
345,21826.2,2.18072,1.19622,0.94316,0.48231,0.37145,0.36368,0.1556,1.96955,1.13057,0.93348,0.00965944,0.00965944,0.00965944
346,21889.9,2.18233,1.19085,0.94151,0.4843,0.37127,0.36487,0.15647,1.96991,1.13112,0.93341,0.00965845,0.00965845,0.00965845
347,21954.3,2.18151,1.18984,0.94147,0.48293,0.37112,0.36516,0.15582,1.96984,1.13084,0.93344,0.00965746,0.00965746,0.00965746
348,22017.1,2.17096,1.19502,0.94316,0.48597,0.36989,0.36529,0.15594,1.96945,1.13016,0.93343,0.00965647,0.00965647,0.00965647
349,22080.4,2.17806,1.19232,0.94228,0.48465,0.37052,0.36561,0.15629,1.96942,1.13009,0.93335,0.00965548,0.00965548,0.00965548
350,22144.3,2.18345,1.18902,0.94534,0.48139,0.37293,0.36536,0.15591,1.96978,1.12997,0.93334,0.00965449,0.00965449,0.00965449
351,22207.6,2.1719,1.18849,0.94153,0.48391,0.36895,0.36589,0.15612,1.97039,1.12987,0.93328,0.0096535,0.0096535,0.0096535
352,22270.6,2.17316,1.19627,0.94363,0.48527,0.36875,0.36488,0.15593,1.97064,1.12947,0.93319,0.00965251,0.00965251,0.00965251
353,22333.3,2.17441,1.19038,0.94372,0.48258,0.37167,0.36516,0.15583,1.97014,1.12923,0.93311,0.00965152,0.00965152,0.00965152
354,22397.3,2.17789,1.18893,0.94186,0.47959,0.37152,0.36379,0.15602,1.96985,1.12962,0.93307,0.00965053,0.00965053,0.00965053
355,22461.1,2.18427,1.19161,0.94144,0.49056,0.37638,0.36409,0.15599,1.96989,1.12903,0.93294,0.00964954,0.00964954,0.00964954
356,22524.4,2.17157,1.18438,0.94238,0.50212,0.37538,0.36588,0.15639,1.96927,1.12864,0.93294,0.00964855,0.00964855,0.00964855
357,22588.6,2.17063,1.18497,0.94026,0.48368,0.37861,0.36661,0.15643,1.97006,1.12825,0.93303,0.00964756,0.00964756,0.00964756
358,22652.2,2.17744,1.19106,0.94341,0.48955,0.37691,0.3667,0.15668,1.96963,1.12829,0.93289,0.00964657,0.00964657,0.00964657
359,22715.5,2.17723,1.19029,0.94298,0.48244,0.37753,0.36666,0.15609,1.96993,1.12818,0.93274,0.00964558,0.00964558,0.00964558
360,22779.1,2.1723,1.18276,0.94144,0.48417,0.37584,0.36654,0.15601,1.96895,1.12762,0.9327,0.00964459,0.00964459,0.00964459
361,22842,2.16812,1.19687,0.94507,0.48458,0.37578,0.36731,0.1567,1.96979,1.12771,0.93271,0.0096436,0.0096436,0.0096436
362,22905.8,2.17587,1.19053,0.94012,0.48604,0.37646,0.36813,0.15666,1.97062,1.12752,0.93279,0.00964261,0.00964261,0.00964261
363,22969.3,2.18433,1.18927,0.9417,0.49266,0.37988,0.36835,0.15679,1.97072,1.12735,0.93273,0.00964162,0.00964162,0.00964162
364,23032.9,2.17202,1.19071,0.94153,0.48777,0.37955,0.36558,0.15579,1.97017,1.12653,0.93255,0.00964063,0.00964063,0.00964063
