epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,9702.48,2.37037,1.45238,0.97141,0.63738,0.25916,0.25965,0.10706,2.12154,1.35335,0.95853,0.00990892,0.00990892,0.00990892
94,9805.93,2.35497,1.42139,0.97302,0.63818,0.25947,0.2601,0.10728,2.12081,1.35243,0.95849,0.00990793,0.00990793,0.00990793
95,9910.18,2.38095,1.44606,0.97263,0.63814,0.26068,0.26057,0.10777,2.11984,1.35211,0.95837,0.00990694,0.00990694,0.00990694
96,10014.3,2.3708,1.43689,0.97425,0.63639,0.26127,0.26152,0.10794,2.11953,1.35158,0.95837,0.00990595,0.00990595,0.00990595
97,10117.4,2.3648,1.4412,0.97154,0.64385,0.25956,0.26206,0.10817,2.11931,1.35158,0.9584,0.00990496,0.00990496,0.00990496
98,10221.6,2.37435,1.43959,0.97003,0.64179,0.26177,0.26306,0.10838,2.11957,1.35003,0.95832,0.00990397,0.00990397,0.00990397
99,10325.7,2.36094,1.43893,0.97123,0.6412,0.26078,0.26305,0.10839,2.119,1.34909,0.95834,0.00990298,0.00990298,0.00990298
100,10430.3,2.36452,1.41886,0.96941,0.64191,0.26414,0.26408,0.10893,2.11839,1.34781,0.95817,0.00990199,0.00990199,0.00990199
101,10534.7,2.36055,1.42487,0.96937,0.63957,0.26486,0.26489,0.10934,2.11873,1.34721,0.95813,0.009901,0.009901,0.009901
102,10638.2,2.37326,1.4431,0.97362,0.63811,0.26566,0.26534,0.10949,2.1179,1.3463,0.95804,0.00990001,0.00990001,0.00990001
103,10741.5,2.35414,1.44061,0.96967,0.63684,0.26545,0.26537,0.10931,2.11855,1.34562,0.958,0.00989902,0.00989902,0.00989902
104,10845.3,2.36904,1.4417,0.97112,0.6434,0.26525,0.26531,0.10934,2.11867,1.3451,0.95817,0.00989803,0.00989803,0.00989803
105,10948.7,2.37156,1.44209,0.97062,0.62829,0.26833,0.26544,0.10955,2.11836,1.34399,0.95812,0.00989704,0.00989704,0.00989704
106,11053,2.3685,1.4401,0.96826,0.62848,0.26843,0.2658,0.1095,2.11721,1.34303,0.95789,0.00989605,0.00989605,0.00989605
107,11156.5,2.35403,1.43488,0.97348,0.62923,0.26832,0.26525,0.1098,2.11696,1.34206,0.958,0.00989506,0.00989506,0.00989506
108,11261.3,2.3691,1.43682,0.96859,0.63033,0.26802,0.26558,0.10991,2.11686,1.34057,0.95789,0.00989407,0.00989407,0.00989407
109,11366.7,2.35406,1.42067,0.97049,0.63339,0.2646,0.26525,0.11013,2.11575,1.3395,0.95773,0.00989308,0.00989308,0.00989308
110,11470.8,2.37209,1.43495,0.97255,0.64825,0.26399,0.26658,0.11071,2.11499,1.33869,0.95767,0.00989209,0.00989209,0.00989209
111,11576.2,2.3615,1.42136,0.96945,0.64765,0.26434,0.26667,0.11083,2.11555,1.33784,0.95767,0.0098911,0.0098911,0.0098911
112,11680.8,2.36611,1.44391,0.97252,0.65066,0.26471,0.26692,0.11074,2.11505,1.33667,0.95759,0.00989011,0.00989011,0.00989011
113,11785.5,2.36402,1.43477,0.97135,0.65251,0.26456,0.26723,0.11113,2.11377,1.33603,0.9575,0.00988912,0.00988912,0.00988912
114,11889.2,2.36194,1.43234,0.96878,0.65546,0.2642,0.26669,0.11108,2.1129,1.33559,0.95745,0.00988813,0.00988813,0.00988813
115,11992.5,2.36311,1.43361,0.96885,0.6553,0.26436,0.26641,0.11099,2.11216,1.33473,0.95742,0.00988714,0.00988714,0.00988714
116,12096.1,2.35513,1.41814,0.97171,0.64744,0.26371,0.26606,0.11114,2.11178,1.33421,0.95731,0.00988615,0.00988615,0.00988615
117,12199.9,2.33671,1.42146,0.97066,0.64783,0.26355,0.26611,0.11122,2.111,1.33327,0.95722,0.00988516,0.00988516,0.00988516
118,12304.7,2.34967,1.41436,0.96741,0.6448,0.26376,0.26609,0.1114,2.11047,1.3331,0.95711,0.00988417,0.00988417,0.00988417
119,12409,2.35936,1.41327,0.96847,0.64275,0.26321,0.26593,0.11073,2.10984,1.33249,0.95692,0.00988318,0.00988318,0.00988318
120,12513.8,2.34483,1.42179,0.96815,0.64346,0.2647,0.26677,0.11113,2.10897,1.33152,0.95674,0.00988219,0.00988219,0.00988219
121,12617.7,2.34572,1.4186,0.96783,0.64235,0.26324,0.2666,0.11111,2.10889,1.33131,0.95662,0.0098812,0.0098812,0.0098812
122,12721.9,2.33897,1.41596,0.97143,0.64745,0.26436,0.26778,0.11121,2.10791,1.3305,0.95645,0.00988021,0.00988021,0.00988021
123,12826.7,2.3557,1.4156,0.97109,0.64855,0.26581,0.26811,0.11141,2.10791,1.32973,0.95639,0.00987922,0.00987922,0.00987922
124,12930.6,2.34301,1.41565,0.97347,0.65172,0.26559,0.26887,0.11148,2.10816,1.32882,0.95626,0.00987823,0.00987823,0.00987823
125,13034.2,2.34797,1.41262,0.96985,0.65098,0.26583,0.26973,0.11169,2.10698,1.32897,0.95615,0.00987724,0.00987724,0.00987724
126,13138.2,2.35001,1.42409,0.97051,0.65287,0.26445,0.26854,0.11173,2.10672,1.32798,0.95618,0.00987625,0.00987625,0.00987625
127,13242.4,2.35149,1.41528,0.96889,0.65297,0.26469,0.26886,0.11198,2.10672,1.32782,0.95618,0.00987526,0.00987526,0.00987526
128,13346.5,2.34459,1.41097,0.97018,0.65242,0.26483,0.26892,0.11181,2.10683,1.32724,0.95607,0.00987427,0.00987427,0.00987427
129,13450.6,2.34072,1.41644,0.96657,0.65548,0.26462,0.26986,0.11207,2.10677,1.32685,0.95604,0.00987328,0.00987328,0.00987328
130,13555.3,2.35144,1.40574,0.96756,0.6508,0.26451,0.26992,0.11216,2.10646,1.32607,0.95602,0.00987229,0.00987229,0.00987229
131,13660.4,2.34287,1.399,0.96621,0.65093,0.26534,0.27035,0.11244,2.10605,1.32535,0.95591,0.0098713,0.0098713,0.0098713
132,13764.6,2.35036,1.40937,0.9664,0.64925,0.26594,0.27049,0.11261,2.10527,1.32437,0.95583,0.00987031,0.00987031,0.00987031
133,13869.2,2.34819,1.40707,0.96317,0.64884,0.26591,0.26992,0.11249,2.1052,1.32416,0.95584,0.00986932,0.00986932,0.00986932
134,13972.6,2.33085,1.40316,0.97011,0.65286,0.26578,0.27037,0.11247,2.10486,1.32321,0.95561,0.00986833,0.00986833,0.00986833
135,14076.7,2.3328,1.40269,0.96606,0.6492,0.2664,0.27033,0.11241,2.10423,1.32292,0.95546,0.00986734,0.00986734,0.00986734
136,14180.2,2.32976,1.40705,0.96682,0.65403,0.26725,0.27087,0.11287,2.10335,1.32197,0.95541,0.00986635,0.00986635,0.00986635
137,14283.6,2.3394,1.40946,0.9704,0.65013,0.26749,0.2704,0.11284,2.10265,1.32192,0.9553,0.00986536,0.00986536,0.00986536
138,14387.6,2.3308,1.40468,0.96536,0.6479,0.2694,0.27023,0.11285,2.10231,1.32171,0.95515,0.00986437,0.00986437,0.00986437
139,14491.1,2.335,1.39473,0.9674,0.65336,0.26826,0.27045,0.11305,2.10142,1.32094,0.95504,0.00986338,0.00986338,0.00986338
140,14594.2,2.33889,1.41084,0.9663,0.65464,0.26839,0.27099,0.11349,2.1003,1.31983,0.95509,0.00986239,0.00986239,0.00986239
141,14698.1,2.32855,1.41018,0.9664,0.65902,0.26948,0.27316,0.1141,2.09909,1.31904,0.95489,0.0098614,0.0098614,0.0098614
142,14802.9,2.3352,1.40363,0.96632,0.65525,0.26872,0.27331,0.11407,2.098,1.31778,0.95482,0.00986041,0.00986041,0.00986041
143,14906.7,2.32244,1.3881,0.96348,0.65833,0.26881,0.27365,0.11414,2.09742,1.31742,0.95484,0.00985942,0.00985942,0.00985942
144,15010.6,2.33468,1.39442,0.96884,0.65718,0.26828,0.27233,0.11399,2.09697,1.31718,0.95476,0.00985843,0.00985843,0.00985843
145,15115,2.34081,1.40605,0.96524,0.65754,0.26847,0.27251,0.11397,2.0957,1.31691,0.9546,0.00985744,0.00985744,0.00985744
146,15220.1,2.341,1.39878,0.96488,0.65716,0.2685,0.27303,0.11406,2.09556,1.31654,0.95465,0.00985645,0.00985645,0.00985645
147,15324,2.33356,1.39412,0.96603,0.66194,0.26917,0.27359,0.11437,2.09424,1.31603,0.95448,0.00985546,0.00985546,0.00985546
148,15427.8,2.33243,1.39696,0.96785,0.66167,0.26966,0.27378,0.11449,2.09373,1.31554,0.95438,0.00985447,0.00985447,0.00985447
149,15532.1,2.33562,1.40953,0.96788,0.66073,0.26765,0.27397,0.1147,2.09322,1.31509,0.95424,0.00985348,0.00985348,0.00985348
150,15636.2,2.3337,1.39363,0.96596,0.66114,0.26789,0.27447,0.11484,2.09259,1.31457,0.95423,0.00985249,0.00985249,0.00985249
151,15739.9,2.31486,1.39774,0.96355,0.6622,0.26768,0.27407,0.11494,2.09212,1.31403,0.95412,0.0098515,0.0098515,0.0098515
152,15843.9,2.33559,1.39864,0.96795,0.6636,0.26769,0.27549,0.11527,2.09173,1.31279,0.95404,0.00985051,0.00985051,0.00985051
153,15948.2,2.33267,1.41675,0.96363,0.66958,0.26828,0.27844,0.11549,2.09113,1.31147,0.95394,0.00984952,0.00984952,0.00984952
154,16053.3,2.32007,1.38236,0.96403,0.66971,0.26879,0.27869,0.11575,2.09134,1.31101,0.95387,0.00984853,0.00984853,0.00984853
155,16157.7,2.32999,1.39891,0.96713,0.66985,0.26876,0.27895,0.116,2.09079,1.3102,0.9538,0.00984754,0.00984754,0.00984754
156,16261.3,2.31926,1.39283,0.96644,0.67039,0.26902,0.27923,0.11612,2.09024,1.31059,0.95377,0.00984655,0.00984655,0.00984655
157,16365,2.32767,1.39141,0.9642,0.67123,0.26913,0.27959,0.11609,2.08982,1.30999,0.95361,0.00984556,0.00984556,0.00984556
158,16469,2.32864,1.39602,0.96679,0.67237,0.26708,0.27985,0.11634,2.08899,1.30997,0.95355,0.00984457,0.00984457,0.00984457
159,16573.6,2.31888,1.38236,0.96506,0.67759,0.26768,0.28026,0.11664,2.08842,1.31028,0.95341,0.00984358,0.00984358,0.00984358
160,16678,2.32684,1.39423,0.96648,0.67695,0.2683,0.28061,0.11659,2.08843,1.30977,0.95342,0.00984259,0.00984259,0.00984259
161,16782.5,2.32919,1.38703,0.96531,0.67726,0.26947,0.28119,0.11674,2.08803,1.30949,0.95332,0.0098416,0.0098416,0.0098416
162,16886.6,2.31723,1.39023,0.966,0.66563,0.27238,0.28087,0.11684,2.0871,1.30926,0.95322,0.00984061,0.00984061,0.00984061
163,16991.4,2.31472,1.37981,0.96178,0.66867,0.27201,0.28111,0.11713,2.08697,1.30887,0.95317,0.00983962,0.00983962,0.00983962
164,17096,2.32982,1.39578,0.9638,0.67017,0.27247,0.28116,0.11722,2.08715,1.30837,0.95322,0.00983863,0.00983863,0.00983863
165,17200,2.31574,1.38213,0.96386,0.66477,0.27195,0.28125,0.11737,2.08717,1.30762,0.95309,0.00983764,0.00983764,0.00983764
166,17304.4,2.32814,1.39753,0.96499,0.66655,0.27205,0.28127,0.11762,2.08652,1.30704,0.95301,0.00983665,0.00983665,0.00983665
167,17407.8,2.31647,1.38592,0.967,0.66586,0.27259,0.2818,0.11766,2.08608,1.30685,0.95295,0.00983566,0.00983566,0.00983566
168,17512.2,2.3285,1.39684,0.96236,0.66504,0.27293,0.28205,0.11782,2.08531,1.30622,0.95277,0.00983467,0.00983467,0.00983467
169,17615.9,2.31646,1.37802,0.9651,0.66547,0.27394,0.28263,0.11778,2.08477,1.30573,0.95286,0.00983368,0.00983368,0.00983368
170,17720.5,2.32786,1.38188,0.96534,0.66985,0.27378,0.28287,0.11792,2.08383,1.30517,0.95269,0.00983269,0.00983269,0.00983269
171,17824.5,2.32223,1.37447,0.96119,0.66828,0.27415,0.28296,0.11798,2.08367,1.30459,0.95268,0.0098317,0.0098317,0.0098317
172,17927.9,2.31388,1.39857,0.96847,0.67328,0.27364,0.28344,0.11814,2.0835,1.30467,0.95261,0.00983071,0.00983071,0.00983071
173,18030.9,2.3036,1.36555,0.96311,0.66912,0.27394,0.28306,0.11812,2.08298,1.30424,0.95246,0.00982972,0.00982972,0.00982972
174,18133.5,2.30905,1.3831,0.96367,0.67126,0.27386,0.28366,0.11834,2.08233,1.30334,0.95242,0.00982873,0.00982873,0.00982873
175,18237.7,2.3189,1.37102,0.96393,0.67372,0.27391,0.2839,0.11848,2.08172,1.3029,0.95231,0.00982774,0.00982774,0.00982774
176,18341.5,2.3161,1.38951,0.96364,0.66805,0.27497,0.28462,0.1186,2.08107,1.30244,0.95224,0.00982675,0.00982675,0.00982675
177,18444.8,2.30353,1.37474,0.96118,0.66562,0.27577,0.28522,0.11887,2.08041,1.30236,0.95212,0.00982576,0.00982576,0.00982576
178,18549.6,2.31614,1.38148,0.96413,0.66857,0.2768,0.28605,0.11919,2.08,1.30206,0.95205,0.00982477,0.00982477,0.00982477
179,18654.4,2.32258,1.37895,0.96321,0.67682,0.27561,0.2851,0.1195,2.0791,1.30142,0.95192,0.00982378,0.00982378,0.00982378
180,18758.7,2.31296,1.37736,0.96313,0.67479,0.27588,0.28532,0.11945,2.07836,1.30038,0.95178,0.00982279,0.00982279,0.00982279
181,18863.5,2.32254,1.38567,0.9626,0.6738,0.27749,0.28601,0.11965,2.07777,1.29979,0.95167,0.0098218,0.0098218,0.0098218
